add-m,12,10000,240000,1501000,6,0
add-c,12,10,240,283000,1179,0
add-c,12,100,2400,242000,100,0
add-c,12,500,12000,291000,24,0
add-c,12,1000,24000,292000,12,0
add-c,12,5000,120000,262000,2,0
add-c,12,10000,240000,300000,1,0
add-s,12,10,240,272000,1133,0
add-s,12,100,2400,226000,94,0
add-s,12,500,12000,522000,43,0
add-s,12,1000,24000,1057000,44,0
add-s,12,5000,120000,5518000,45,0
add-s,12,10000,240000,10504000,43,0
